name,year,competition_category,winner,url,summary,countries,languages,genre,metascore
In Darkness,2011,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/in-darkness/details,"In Darkness is based on a true story. Leopold Socha, a sewer worker and petty thief in Lvov, a Nazi occupied city in Poland, one day  encounters a group of Jews trying to escape the liquidation of the ghetto. He hides them for money in the labyrinth of the town’s sewers beneath the bustling activity of the city above. What starts out as a straightforward and cynical business arrangement turns into something very unexpected, the unlikely alliance between Socha and the Jews as the enterprise seeps deeper into Socha’s conscience. The film is also an extraordinary story of survival as these men, women and children all try to outwit certain death during 14 months of ever increasing and intense danger. [Sony Pictures Classics]","['Germany', 'Poland']","['German', 'Polish', 'Yiddish', 'Ukrainian']",['Drama'],74
Monsieur Lazhar,2011,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/monsieur-lazhar/details,"Monsieur Lazhar tells the story of a Montreal middle school class shaken by the death of their well-liked teacher. Bachir Lazhar, a 55-year-old Algerian immigrant, offers the school his services as a substitute teacher and is quickly hired. As he helps the children heal, he also learns to accept his own painful past. (Music Box Films)",['Canada'],"['English', 'French', 'Arabic']","['Drama', 'Comedy']",82
A Separation,2011,FOREIGN LANGUAGE FILM,TRUE,https://www.metacritic.com/movie/a-separation/details,"Set in contemporary Iran, A Separation is a compelling drama about the dissolution of a marriage. Simin wants to leave Iran with her husband Nader and daughter Termeh. Simin sues for divorce when Nader refuses to leave behind his Alzheimer-suffering father. Her request having failed, Simin returns to her parents' home, but Termeh decides to stay with Nader. When Nader hires a young woman to assist with his father in his wife's absence, he hopes that his life will return to a normal state. However, when he discovers that the new maid has been lying to him, he realizes that there is more on the line than just his marriage. [Sony Pictures Classic]

",['Iran'],['Persian'],['Drama'],95
The Help,2011,BEST PICTURE,FALSE,https://www.metacritic.com/movie/the-help/details,"Mississippi during the 1960s: Skeeter, a southern society girl, returns from college determined to become a writer, but turns her friends' lives--and a small Mississippi town--upside down when she decides to interview the black women who have spent their lives taking care of prominent southern families. Aibileen, Skeeter's best friend's housekeeper, is the first to open up—to the dismay of her friends in the tight-knit black community. Despite Skeeter's life-long friendships hanging in the balance, she and Aibileen continue their collaboration and soon more women come forward to tell their stories—and as it turns out, they have a lot to say. Along the way, unlikely friendships are forged and a new sisterhood emerges, but not before everyone in town has a thing or two to say themselves when they become unwittingly—and unwillingly—caught up in the changing times. (Walt Disney Pictures)


",None,None,['Drama'],62
Moneyball,2011,BEST PICTURE,FALSE,https://www.metacritic.com/movie/moneyball/details,"Based on Michael Lewis' nonfiction bestseller ""Moneyball: The Art of Winning an Unfair Game,"" the book's subject is Oakland A's general manager Billy Beane, who assembled a contending baseball club on a shoestring budget by employing a sophisticated computer-based analysis to draft players. (Sony Pictures)
",None,None,['Drama'],87
War Horse,2011,BEST PICTURE,FALSE,https://www.metacritic.com/movie/war-horse/details,"Set against a sweeping canvas of rural England and Europe during the First World War, War Horse begins with the remarkable friendship between a horse named Joey and a young man called Albert, who tames and trains him. When they are forcefully parted, the film follows the extraordinary journey of the horse as he moves through the war, changing and inspiring the lives of all those he meets—British cavalry, German soldiers, and a French farmer and his granddaughter—before the story reaches its emotional climax in the heart of No Man's Land. The First World War is experienced through the journey of this horse—an odyssey of joy and sorrow, passionate friendship and high adventure. War Horse is one of the great stories of friendship and war—a successful book, it was turned into a hugely successful international theatrical hit that is arriving on Broadway next year. It now comes to screen in an epic adaptation by one of the great directors in film history. (DreamWorks Pictures)

","['USA', 'UK']",['English'],['War'],72
Amour,2012,DIRECTING,FALSE,https://www.metacritic.com/movie/amour/details,"Georges and Anne are in their eighties. They are cultivated, retired music teachers. Their daughter, who is also a musician, lives abroad with her family. One day, Anne has an attack. The couple's bond of love is severely tested. [Sony Pictures Classics]","['Germany', 'France', 'Austria']","['English', 'French']","['Drama', 'Romance']",94
Beasts of the Southern Wild,2012,DIRECTING,FALSE,https://www.metacritic.com/movie/beasts-of-the-southern-wild/details,"In a forgotten but defiant bayou community cut off from the rest of the world by a sprawling levee, a six-year-old girl exists on the brink of orphanhood. Buoyed by her childish optimism and extraordinary imagination, she believes that the natural world is in balance with the universe until a fierce storm changes her reality. Desperate to repair the structure of her world in order to save her ailing father and sinking home, this tiny hero must learn to survive unstoppable catastrophes of epic proportions. (Fox Searchlight Pictures)",['USA'],['English'],"['Drama', 'Fantasy']",86
Life of Pi,2012,DIRECTING,TRUE,https://www.metacritic.com/movie/life-of-pi/details,"Based on the best-selling novel by Yann Martel, is a magical adventure story centering on Pi Patel, the precocious son of a zookeeper. Dwellers in Pondicherry, India, the family decides to move to Canada, hitching a ride on a huge freighter. After a shipwreck, Pi is found adrift in the Pacific Ocean on a 26-foot lifeboat with a zebra, a hyena, an orangutan and a 450-pound Bengal tiger named Richard Parker, all fighting for survival.","['USA', 'China', 'Taiwan']","['English', 'French', 'Tamil']","['Adventure', 'Drama']",79
Lincoln,2012,DIRECTING,FALSE,https://www.metacritic.com/movie/lincoln/details,"Lincoln is a revealing drama that focuses on the 16th President's tumultuous final months in office. In a nation divided by war and the strong winds of change, Lincoln pursues a course of action designed to end the war, unite the country and abolish slavery. With the moral courage and fierce determination to succeed, his choices during this critical moment will change the fate of generations to come. (DreamWorks Pictures)","['USA', 'India']",['English'],"['Biography', 'Drama', 'History', 'War']",86
Silver Linings Playbook,2012,DIRECTING,FALSE,https://www.metacritic.com/movie/silver-linings-playbook/details,"Life doesn’t always go according to plan...Pat Solitanohas lost everything -- his house, his job, and his wife.  He now finds himself living back with his mother and father after spending eight months in a state institution on a plea bargain. Pat is determined to rebuild his life, remain positive and reunite with his wife, despite the challenging circumstances of their separation.  All Pat’s parents want is for him to get back on his feet - and to share their family’s obsession with the Philadelphia Eagles football team.   When Pat meets Tiffany, a mysterious girl with problems of her own, things get complicated. Tiffany offers to help Pat reconnect with his wife, but only if he'll do something very important for her in return.   As their deal plays out, an unexpected bond begins to form between them, and silver linings appear in both of their lives. (The Weinstein Company)",['USA'],['English'],"['Drama', 'Comedy', 'Romance']",81
Kon-Tiki,2012,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/kon-tiki/details,"The story of legendary explorer Thor Heyerdal's epic 4,300 miles crossing of the Pacific on a balsa wood raft in 1947, in an effort prove it was possible for South Americans to settle in Polynesia in pre-Columbian times.","['Germany', 'UK', 'Norway', 'Denmark', 'Sweden']","['English', 'French', 'Swedish', 'Norwegian']","['Action', 'Adventure', 'Biography', 'Drama', 'History']",62
There Is No Evil,2012,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/there-is-no-evil/details,The four stories that are variations on the crucial themes of moral strength and the death penalty that ask to what extent individual freedom can be expressed under a despotic regime and its seemingly inescapable threats.,"['DE', 'CZ', 'IR']",['Persian'],['Drama'],81
A Royal Affair,2012,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/a-royal-affair/details,"A Royal Affair is the true story of an ordinary man who wins the queen's heart and starts a revolution. Centering on the intriguing love triangle between the ever more insane Danish King Christian VII (Mikkel Boe Følsgaard), the royal physician who is a man of enlightenment and idealism Struensee and the young but strong Queen Caroline Mathilda, A Royal Affair is the gripping tale of brave idealists who risk everything in their pursuit of freedom for their people… Above all it is the story of a passionate and forbidden romance that changed an entire nation. (Magnolia Pictures)","['Czech Republic', 'Denmark', 'Sweden']","['English', 'German', 'French', 'Danish']","['Drama', 'History', 'Romance']",73
